Shift,"Shift ID",Date,start,end,Duration,"Worker ID",business_id
"Day Shift",8522,2021-03-13,13:58:54,22:15:39,9,366,46
"Day Shift",8523,2021-03-13,13:59:06,22:02:04,9,573,47
"Day Shift",8524,2021-03-13,13:59:34,22:01:12,9,538,47
"Day Shift",8525,2021-03-13,13:59:58,22:00:40,9,517,47
"Day Shift",8526,2021-03-13,14:01:15,22:01:34,8,594,38
"Day Shift",8527,2021-03-13,14:04:45,22:15:03,8,384,46
"Day Shift",8528,2021-03-13,14:08:46,22:00:00,8,1156,38
"Day Shift",8529,2021-03-13,14:09:55,22:00:00,8,1157,38
"Day Shift",8530,2021-03-13,14:11:58,22:00:00,8,405,43
"Day Shift",8531,2021-03-13,14:12:11,19:44:49,5,401,43
"Day Shift",8532,2021-03-13,14:12:17,22:00:00,8,402,43
"Day Shift",8533,2021-03-13,14:15:11,22:16:53,8,359,46
"Day Shift",8534,2021-03-13,14:15:21,22:00:00,8,563,46
"Day Shift",8535,2021-03-13,14:23:16,22:00:00,8,285,41
"Day Shift",8535,2021-03-13,14:23:16,22:00:00,8,285,41
"Day Shift",8535,2021-03-13,14:23:16,22:00:00,8,285,41
"Day Shift",8536,2021-03-13,14:23:34,22:00:00,8,917,41
"Day Shift",8537,2021-03-13,14:23:50,22:00:00,8,916,41
"Day Shift",8538,2021-03-13,15:01:19,22:00:00,7,315,43
"Day Shift",8539,2021-03-13,15:01:25,21:48:50,6,608,43
"Day Heavy Shift",8540,2021-03-13,16:47:58,06:02:57,10,507,47
"Day Heavy Shift",8541,2021-03-13,17:45:50,06:07:26,11,460,47
"Day Heavy Shift",8542,2021-03-13,17:51:19,05:59:32,12,515,47
"Day Heavy Shift",8543,2021-03-13,17:52:25,06:02:23,11,475,47
"Day Heavy Shift",8544,2021-03-13,17:52:28,06:03:51,11,461,47
"Day Heavy Shift",8545,2021-03-13,17:56:36,06:02:31,11,468,47
"Day Heavy Shift",8546,2021-03-13,17:56:40,06:03:42,11,493,47
"Day Heavy Shift",8547,2021-03-13,17:59:14,06:02:46,11,473,47
"Day Heavy Shift",8548,2021-03-13,17:59:24,05:59:43,12,520,47
"Day Heavy Shift",8549,2021-03-13,18:58:06,07:06:35,11,488,47
"Day Heavy Shift",8550,2021-03-13,19:34:21,08:07:17,11,836,50
"Day Heavy Shift",8551,2021-03-13,19:36:30,08:06:46,11,838,50
"Day Heavy Shift",8552,2021-03-13,19:37:00,08:05:06,11,830,50
"Day Heavy Shift",8553,2021-03-13,19:39:22,08:04:53,11,887,50
"Day Heavy Shift",8554,2021-03-13,19:42:11,08:00:18,11,845,50
"Day Heavy Shift",8555,2021-03-13,19:49:13,08:00:02,11,755,50
"Day Heavy Shift",8556,2021-03-13,19:50:55,07:57:02,12,846,50
"Day Heavy Shift",8557,2021-03-13,19:54:02,08:07:48,11,839,50
"Day Heavy Shift",8558,2021-03-13,19:54:05,08:05:10,11,828,50
"Day Heavy Shift",8559,2021-03-13,19:54:12,07:56:57,12,811,50
"Day Heavy Shift",8560,2021-03-13,19:54:19,08:06:09,11,837,50
"Day Heavy Shift",8561,2021-03-13,19:57:47,08:01:47,11,763,50
"Night Heavy Shift",8562,2021-03-13,20:00:59,08:00:26,12,764,50
"Night Heavy Shift",8563,2021-03-13,20:01:02,08:01:02,12,832,50
"Night Heavy Shift",8564,2021-03-13,20:02:13,08:30:00,12,914,38
"Night Heavy Shift",8564,2021-03-13,20:02:13,08:30:00,12,914,38
"Night Heavy Shift",8565,2021-03-13,20:02:49,08:05:48,12,843,50
"Night Heavy Shift",8566,2021-03-13,20:04:17,08:30:00,12,1161,38
"Night Heavy Shift",8567,2021-03-13,20:11:03,08:01:58,12,840,50
"Night Heavy Shift",8568,2021-03-13,20:16:41,07:57:05,13,844,50
"Night Heavy Shift",8569,2021-03-13,20:31:43,08:33:51,12,687,38
"Night Heavy Shift",8570,2021-03-13,20:32:15,08:35:30,12,683,38
"Night Heavy Shift",8571,2021-03-13,20:33:31,08:33:43,12,889,38
"Night Heavy Shift",8572,2021-03-13,21:16:02,06:36:26,15,333,46
"Night Heavy Shift",8573,2021-03-13,21:16:11,06:36:42,15,335,46
"Night Heavy Shift",8574,2021-03-13,21:20:41,05:49:36,16,527,47
"Night Heavy Shift",8575,2021-03-13,21:26:01,06:38:00,15,566,46
"Night Heavy Shift",8576,2021-03-13,21:30:05,06:36:46,15,339,46
"Night Heavy Shift",8577,2021-03-13,21:30:27,06:38:09,15,342,46
"Night Heavy Shift",8578,2021-03-13,21:30:36,06:04:55,15,602,38
"Night Heavy Shift",8579,2021-03-13,21:32:05,06:10:09,15,519,47
"Night Heavy Shift",8580,2021-03-13,21:34:24,06:00:31,15,494,47
"Night Heavy Shift",8581,2021-03-13,21:34:34,06:04:18,15,581,38
"Night Heavy Shift",8582,2021-03-13,21:35:51,06:04:25,15,582,38
"Night Heavy Shift",8583,2021-03-13,21:37:07,06:38:21,15,345,46
"Night Heavy Shift",8584,2021-03-13,21:37:12,06:41:32,15,395,46
"Night Heavy Shift",8585,2021-03-13,21:37:18,06:36:05,15,338,46
"Night Heavy Shift",8586,2021-03-13,21:37:52,06:38:04,15,348,46
"Night Heavy Shift",8587,2021-03-13,21:38:12,06:38:14,15,358,46
"Night Heavy Shift",8588,2021-03-13,21:38:21,06:37:36,15,356,46
"Night Heavy Shift",8589,2021-03-13,21:40:06,06:37:27,15,585,46
"Night Heavy Shift",8590,2021-03-13,21:41:46,06:37:55,15,350,46
"Night Heavy Shift",8591,2021-03-13,21:45:36,06:37:20,15,347,46
"Night Heavy Shift",8592,2021-03-13,21:46:04,06:36:31,15,565,46
"Night Heavy Shift",8593,2021-03-13,21:47:01,06:38:26,15,344,46
"Night Heavy Shift",8594,2021-03-13,21:47:48,05:59:28,16,505,47
"Night Heavy Shift",8595,2021-03-13,21:50:19,06:37:24,15,391,46
"Night Heavy Shift",8596,2021-03-13,21:50:27,06:37:49,15,346,46
"Night Heavy Shift",8597,2021-03-13,21:51:15,05:59:49,16,498,47
"Night Heavy Shift",8598,2021-03-13,21:51:22,06:04:08,15,518,47
"Night Heavy Shift",8599,2021-03-13,21:51:25,06:36:17,15,353,46
"Night Heavy Shift",8600,2021-03-13,21:55:25,06:02:14,15,500,47
"Night Heavy Shift",8601,2021-03-13,22:00:07,06:37:06,16,352,46
"Night Heavy Shift",8602,2021-03-13,22:01:26,06:00:00,16,587,38
"Night Heavy Shift",8603,2021-03-13,22:03:18,06:17:51,16,330,43
"Night Heavy Shift",8604,2021-03-13,22:03:39,06:36:53,16,349,46
"Night Heavy Shift",8605,2021-03-13,22:04:27,06:00:00,16,608,43
"Night Heavy Shift",8606,2021-03-13,22:12:06,08:00:00,14,858,50
"Night Heavy Shift",8607,2021-03-13,22:12:55,06:36:49,16,357,46
"Night Heavy Shift",8608,2021-03-13,22:14:38,06:13:18,16,886,43
"Night Heavy Shift",8609,2021-03-13,22:20:23,06:03:51,16,170,38
"Day Shift",8610,2021-03-14,05:57:59,14:02:02,9,528,47
"Day Shift",8611,2021-03-14,05:58:13,14:05:38,9,463,47
"Day Shift",8612,2021-03-14,05:59:12,14:06:10,9,521,47
"Day Heavy Shift",8613,2021-03-14,06:00:51,18:02:33,12,509,47
"Day Shift",8614,2021-03-14,06:02:40,14:04:37,8,468,47
"Day Shift",8615,2021-03-14,06:02:49,14:03:05,8,473,47
"Day Heavy Shift",8616,2021-03-14,06:03:06,17:59:20,11,507,47
"Day Shift",8617,2021-03-14,06:04:00,14:09:24,8,493,47
"Day Shift",8618,2021-03-14,06:05:05,14:00:00,8,523,47
"Day Shift",8619,2021-03-14,06:05:09,14:06:22,8,539,47
"Day Shift",8620,2021-03-14,06:07:39,14:05:35,8,462,47
"Day Shift",8621,2021-03-14,06:46:41,12:12:18,6,465,47
"Day Shift",8622,2021-03-14,06:55:09,12:08:25,6,477,47
"Day Shift",8623,2021-03-14,06:55:28,12:59:27,6,479,47
"Day Shift",8624,2021-03-14,07:00:49,12:00:44,5,492,47
"Day Shift",8625,2021-03-14,07:00:53,12:00:12,5,484,47
"Day Shift",8626,2021-03-14,07:04:01,12:17:57,5,472,47
"Day Shift",8627,2021-03-14,07:04:27,12:01:06,5,490,47
"Day Heavy Shift",8628,2021-03-14,07:06:45,19:05:48,12,488,47
"Day Shift",8629,2021-03-14,07:12:50,12:00:26,5,480,47
"Day Shift",8630,2021-03-14,07:13:08,12:00:58,5,531,47
"Day Shift",8631,2021-03-14,07:18:19,12:00:18,5,481,47
"Day Heavy Shift",8632,2021-03-14,07:20:49,17:00:00,10,552,47
"Day Shift",8633,2021-03-14,07:51:13,14:32:01,7,808,50
"Day Shift",8634,2021-03-14,07:56:34,11:57:20,4,513,47
"Day Shift",8635,2021-03-14,07:56:53,12:51:48,5,737,50
"Day Shift",8636,2021-03-14,07:57:28,14:36:31,7,936,50
"Day Shift",8637,2021-03-14,07:58:35,14:33:11,7,760,50
"Day Shift",8638,2021-03-14,07:58:57,14:32:52,7,817,50
"Day Shift",8639,2021-03-14,07:59:19,14:26:14,7,821,50
"Day Shift",8640,2021-03-14,07:59:23,14:26:09,7,822,50
"Day Shift",8641,2021-03-14,07:59:29,14:29:46,7,824,50
"Day Shift",8642,2021-03-14,08:00:41,13:01:18,5,486,47
"Day Heavy Shift",8643,2021-03-14,08:03:04,20:00:00,12,766,50
"Day Shift",8644,2021-03-14,08:04:15,14:32:55,6,814,50
"Day Shift",8645,2021-03-14,08:05:20,14:05:01,6,496,47
"Day Shift",8646,2021-03-14,08:05:41,14:29:32,6,803,50
"Day Shift",8647,2021-03-14,08:06:16,14:01:12,6,504,47
"Day Shift",8648,2021-03-14,08:09:01,12:10:20,4,487,47
"Day Shift",8649,2021-03-14,08:10:52,17:00:00,9,553,47
"Day Shift",8650,2021-03-14,08:12:49,11:58:54,3,532,47
"Day Shift",8651,2021-03-14,08:12:58,14:35:14,6,810,50
"Day Shift",8652,2021-03-14,08:13:24,14:34:23,6,806,50
"Day Shift",8653,2021-03-14,08:21:19,13:55:30,5,834,50
"Day Shift",8654,2021-03-14,08:21:23,12:52:32,4,789,50
"Day Heavy Shift",8655,2021-03-14,08:24:06,20:37:30,12,684,38
"Day Shift",8656,2021-03-14,08:26:56,14:41:32,6,820,50
"Day Heavy Shift",8657,2021-03-14,08:27:06,20:36:25,12,693,38
"Day Shift",8658,2021-03-14,08:29:51,12:06:05,4,536,47
"Day Shift",8659,2021-03-14,08:30:37,12:51:44,4,799,50
"Day Shift",8660,2021-03-14,08:32:42,13:09:13,5,495,47
"Day Heavy Shift",8661,2021-03-14,08:34:45,20:34:17,12,689,38
"Day Shift",8662,2021-03-14,08:36:07,11:59:33,3,533,47
"Day Shift",8663,2021-03-14,08:36:52,12:26:34,4,546,47
"Day Shift",8664,2021-03-14,08:37:30,11:59:05,3,534,47
"Day Shift",8665,2021-03-14,08:42:49,12:54:59,4,797,50
"Day Shift",8666,2021-03-14,08:43:27,12:54:49,4,780,50
"Day Shift",8667,2021-03-14,08:46:01,12:52:08,4,751,50
"Day Shift",8668,2021-03-14,08:48:28,14:32:47,6,802,50
"Day Shift",8669,2021-03-14,08:48:44,12:52:45,4,731,50
"Day Shift",8670,2021-03-14,08:53:41,13:01:58,5,745,50
"Day Shift",8671,2021-03-14,08:53:50,12:51:36,4,733,50
"Day Shift",8672,2021-03-14,08:54:52,12:54:30,4,734,50
"Day Shift",8673,2021-03-14,08:55:07,16:53:47,8,485,47
"Day Shift",8674,2021-03-14,08:57:44,12:51:58,4,749,50
"Day Shift",8675,2021-03-14,08:57:48,12:49:28,4,792,50
"Day Shift",8676,2021-03-14,08:57:58,12:48:48,4,790,50
"Day Shift",8677,2021-03-14,08:58:03,12:49:31,4,776,50
"Day Shift",8678,2021-03-14,08:58:09,12:54:20,4,743,50
"Day Shift",8679,2021-03-14,08:58:15,12:51:40,4,800,50
"Day Shift",8680,2021-03-14,08:58:52,11:58:19,3,542,47
"Day Shift",8681,2021-03-14,09:00:26,12:50:17,3,857,50
"Day Shift",8682,2021-03-14,09:02:19,12:49:55,3,747,50
"Day Shift",8683,2021-03-14,09:03:00,13:59:18,4,813,50
"Day Shift",8684,2021-03-14,09:05:03,12:49:34,3,783,50
"Day Shift",8685,2021-03-14,09:08:17,12:52:36,3,801,50
"Day Shift",8686,2021-03-14,11:04:44,14:15:58,3,471,47
"Day Shift",8687,2021-03-14,13:46:16,22:03:34,9,506,47
"Day Shift",8688,2021-03-14,13:51:27,22:01:23,9,516,47
"Day Shift",8689,2021-03-14,13:56:18,22:00:38,9,460,47
"Day Shift",8690,2021-03-14,14:00:35,22:00:02,8,573,47
"Day Shift",8691,2021-03-14,14:00:44,22:14:23,8,538,47
"Day Shift",8692,2021-03-14,14:01:15,22:03:03,8,517,47
"Day Shift",8693,2021-03-14,14:01:33,22:02:16,8,170,38
"Day Shift",8694,2021-03-14,14:01:41,22:02:23,8,602,38
"Day Heavy Shift",8695,2021-03-14,18:44:44,06:00:00,12,499,47
"Night Heavy Shift",8696,2021-03-14,20:28:55,08:38:46,12,687,38
"Night Heavy Shift",8697,2021-03-14,20:33:14,08:38:02,12,683,38
"Night Heavy Shift",8698,2021-03-14,20:34:41,08:38:18,12,689,38
"Night Heavy Shift",8699,2021-03-14,21:51:14,05:55:17,16,494,47
"Night Heavy Shift",8700,2021-03-14,21:54:45,05:59:50,16,500,47
"Night Heavy Shift",8701,2021-03-14,21:57:44,05:58:26,16,502,47
"Night Heavy Shift",8702,2021-03-14,21:57:54,05:58:33,16,512,47
"Night Heavy Shift",8703,2021-03-14,21:58:00,05:58:39,16,505,47
"Day Shift",8704,2021-03-15,05:28:34,13:57:57,8,508,47
"Day Shift",8705,2021-03-15,05:33:57,13:58:16,8,497,47
"Day Shift",8706,2021-03-15,05:45:15,14:14:35,9,369,46
"Day Shift",8707,2021-03-15,05:47:37,14:13:46,9,382,46
"Day Shift",8708,2021-03-15,05:47:47,14:15:48,9,376,46
"Day Shift",8709,2021-03-15,05:47:57,14:15:43,9,372,46
"Day Shift",8710,2021-03-15,05:49:12,14:17:16,9,434,46
"Day Shift",8711,2021-03-15,05:49:25,14:12:22,9,381,46
"Day Shift",8712,2021-03-15,05:49:33,14:16:49,9,361,46
"Day Shift",8713,2021-03-15,05:50:17,14:00:00,9,360,46
"Day Shift",8714,2021-03-15,05:51:10,14:13:21,9,379,46
"Day Shift",8715,2021-03-15,05:52:24,14:15:35,9,370,46
"Day Shift",8716,2021-03-15,05:52:46,13:58:31,8,506,47
"Day Heavy Shift",8717,2021-03-15,05:53:27,18:02:56,13,461,47
"Day Heavy Shift",8718,2021-03-15,05:53:47,18:06:49,13,520,47
"Day Heavy Shift",8719,2021-03-15,05:54:19,21:57:38,16,468,47
"Day Shift",8720,2021-03-15,05:54:36,14:17:02,9,435,46
"Day Shift",8721,2021-03-15,05:54:56,14:06:06,9,465,47
"Day Shift",8722,2021-03-15,05:55:04,14:15:20,9,336,46
"Day Heavy Shift",8723,2021-03-15,05:56:00,18:10:21,13,475,47
"Day Shift",8724,2021-03-15,05:56:46,14:01:05,9,516,47
"Day Shift",8725,2021-03-15,05:57:00,14:16:57,9,363,46
"Day Heavy Shift",8726,2021-03-15,05:57:03,18:06:53,13,515,47
"Day Shift",8727,2021-03-15,05:57:18,14:35:32,9,385,46
"Day Shift",8728,2021-03-15,05:58:01,14:17:30,9,386,46
"Day Heavy Shift",8729,2021-03-15,05:59:28,18:04:01,13,460,47
"Day Shift",8730,2021-03-15,06:00:47,14:05:41,8,479,47
"Day Heavy Shift",8731,2021-03-15,06:01:12,18:10:37,12,493,47
"Day Shift",8732,2021-03-15,06:01:27,13:58:08,7,525,47
"Day Shift",8733,2021-03-15,06:02:31,14:02:53,8,539,47
"Day Shift",8734,2021-03-15,06:02:37,13:58:21,7,529,47
"Day Shift",8735,2021-03-15,06:04:37,14:01:43,8,517,47
"Day Shift",8736,2021-03-15,06:05:02,14:15:58,8,374,46
"Day Shift",8737,2021-03-15,06:05:02,14:02:14,8,573,47
"Day Shift",8738,2021-03-15,06:05:06,14:15:11,8,365,46
"Day Heavy Shift",8739,2021-03-15,06:05:10,18:20:36,12,473,47
"Day Shift",8740,2021-03-15,06:05:13,14:16:18,8,368,46
"Day Shift",8741,2021-03-15,06:05:22,14:14:59,8,364,46
"Day Shift",8742,2021-03-15,06:06:40,14:17:21,8,495,47
"Day Shift",8743,2021-03-15,06:10:22,15:14:20,9,608,43
"Day Shift",8744,2021-03-15,06:10:47,14:16:23,8,362,46
"Day Shift",8745,2021-03-15,06:10:52,14:15:53,8,366,46
"Day Shift",8746,2021-03-15,06:28:18,14:14:46,8,384,46
"Day Shift",8747,2021-03-15,06:48:06,14:22:16,8,359,46
"Day Heavy Shift",8748,2021-03-15,06:54:53,19:04:06,13,488,47
"Day Shift",8749,2021-03-15,07:18:01,15:05:32,8,544,47
"Day Heavy Shift",8750,2021-03-15,07:35:37,20:02:31,13,746,50
"Day Heavy Shift",8751,2021-03-15,07:40:06,20:01:39,13,796,50
"Day Heavy Shift",8752,2021-03-15,07:41:57,20:03:36,13,787,50
"Day Heavy Shift",8753,2021-03-15,07:44:16,20:08:54,13,752,50
"Day Heavy Shift",8754,2021-03-15,07:47:12,19:59:37,12,887,50
"Day Heavy Shift",8755,2021-03-15,07:47:17,20:03:43,13,749,50
"Day Heavy Shift",8756,2021-03-15,07:51:14,21:59:36,14,834,50
"Day Heavy Shift",8757,2021-03-15,07:51:28,20:01:55,13,792,50
"Day Heavy Shift",8758,2021-03-15,07:51:44,20:04:59,13,790,50
"Day Heavy Shift",8759,2021-03-15,07:52:03,20:01:59,13,743,50
"Day Heavy Shift",8760,2021-03-15,07:52:32,20:03:12,13,811,50
"Day Heavy Shift",8761,2021-03-15,07:55:07,20:01:37,13,769,50
"Day Heavy Shift",8762,2021-03-15,07:55:22,20:02:10,13,798,50
"Day Heavy Shift",8763,2021-03-15,07:55:48,20:08:24,13,838,50
"Day Heavy Shift",8764,2021-03-15,07:55:51,20:01:27,13,846,50
"Day Heavy Shift",8765,2021-03-15,07:56:00,19:59:28,12,830,50
"Day Heavy Shift",8766,2021-03-15,07:56:04,20:04:09,13,751,50
"Day Heavy Shift",8767,2021-03-15,07:57:44,20:05:03,13,858,50
"Day Heavy Shift",8768,2021-03-15,07:58:23,20:02:26,13,872,50
"Day Heavy Shift",8769,2021-03-15,07:59:00,20:05:05,13,843,50
"Day Heavy Shift",8770,2021-03-15,07:59:05,20:03:38,13,794,50
"Day Heavy Shift",8771,2021-03-15,07:59:24,20:01:35,13,832,50
"Day Heavy Shift",8772,2021-03-15,07:59:38,20:05:29,13,748,50
"Day Heavy Shift",8773,2021-03-15,07:59:55,20:00:00,13,873,50
"Day Heavy Shift",8774,2021-03-15,08:00:01,20:02:59,12,766,50
"Day Heavy Shift",8775,2021-03-15,08:00:31,20:14:08,12,487,47
"Day Heavy Shift",8776,2021-03-15,08:00:43,20:02:08,12,763,50
"Day Heavy Shift",8777,2021-03-15,08:01:24,20:04:00,12,801,50
"Day Heavy Shift",8778,2021-03-15,08:01:28,20:02:36,12,845,50
"Day Heavy Shift",8779,2021-03-15,08:01:50,20:06:25,12,844,50
"Day Heavy Shift",8780,2021-03-15,08:02:15,20:01:23,12,764,50
"Day Heavy Shift",8781,2021-03-15,08:02:20,20:03:03,12,840,50
"Day Heavy Shift",8782,2021-03-15,08:03:11,20:00:00,12,727,50
"Day Shift",8783,2021-03-15,08:03:19,10:15:47,2,797,50
"Day Heavy Shift",8784,2021-03-15,08:03:27,19:58:38,11,486,47
"Day Heavy Shift",8785,2021-03-15,08:03:37,20:02:03,12,799,50
"Day Heavy Shift",8786,2021-03-15,08:03:41,20:08:29,12,773,50
"Day Heavy Shift",8787,2021-03-15,08:03:47,20:01:31,12,742,50
"Day Heavy Shift",8788,2021-03-15,08:04:09,20:03:32,12,753,50
"Day Heavy Shift",8789,2021-03-15,08:04:28,20:04:05,12,750,50
"Day Heavy Shift",8790,2021-03-15,08:04:33,20:05:58,12,747,50
"Day Heavy Shift",8791,2021-03-15,08:06:06,20:10:50,12,837,50
"Day Heavy Shift",8792,2021-03-15,08:06:54,20:10:42,12,814,50
"Day Heavy Shift",8793,2021-03-15,08:10:50,20:03:18,12,828,50
"Day Heavy Shift",8794,2021-03-15,08:11:55,18:30:37,10,394,46
"Day Heavy Shift",8795,2021-03-15,08:13:20,20:13:02,12,839,50
"Day Heavy Shift",8796,2021-03-15,08:14:51,19:57:35,11,776,50
"Day Heavy Shift",8797,2021-03-15,08:15:11,20:08:20,12,788,50
"Day Heavy Shift",8798,2021-03-15,08:19:53,20:12:05,12,836,50
"Day Heavy Shift",8799,2021-03-15,08:30:05,20:33:08,12,927,38
"Day Heavy Shift",8800,2021-03-15,08:35:09,20:06:01,12,791,50
"Day Heavy Shift",8801,2021-03-15,08:37:29,20:31:20,12,693,38
"Day Heavy Shift",8802,2021-03-15,08:37:36,20:34:18,12,684,38
"Day Heavy Shift",8803,2021-03-15,08:38:21,20:30:00,12,1161,38
"Day Heavy Shift",8804,2021-03-15,08:38:50,20:30:00,12,1163,38
"Day Heavy Shift",8805,2021-03-15,08:39:09,20:30:00,12,1164,38
"Day Heavy Shift",8806,2021-03-15,08:41:10,19:28:58,11,545,47
"Day Heavy Shift",8807,2021-03-15,08:48:08,21:00:14,13,943,46
"Day Heavy Shift",8808,2021-03-15,08:49:28,21:02:17,13,940,46
"Day Heavy Shift",8808,2021-03-15,08:49:28,21:02:17,13,940,46
"Day Heavy Shift",8809,2021-03-15,08:50:02,21:02:13,13,942,46
"Day Heavy Shift",8810,2021-03-15,08:50:11,21:01:44,13,941,46
"Day Heavy Shift",8810,2021-03-15,08:50:11,21:01:44,13,941,46
"Day Heavy Shift",8811,2021-03-15,08:50:45,21:00:58,13,923,46
"Day Heavy Shift",8812,2021-03-15,08:51:10,21:00:44,13,871,46
"Day Heavy Shift",8813,2021-03-15,08:52:13,21:01:03,13,929,46
"Day Heavy Shift",8813,2021-03-15,08:52:13,21:01:03,13,929,46
"Day Heavy Shift",8814,2021-03-15,08:53:00,21:00:00,13,922,46
"Day Heavy Shift",8814,2021-03-15,08:53:00,21:00:00,13,922,46
"Day Heavy Shift",8815,2021-03-15,08:54:05,21:31:26,13,812,50
"Day Heavy Shift",8816,2021-03-15,08:54:06,18:08:07,10,388,46
"Day Heavy Shift",8817,2021-03-15,08:54:47,21:00:00,13,893,46
"Day Heavy Shift",8818,2021-03-15,08:55:03,21:00:35,13,896,46
"Day Heavy Shift",8819,2021-03-15,08:55:05,21:00:00,13,935,46
"Day Heavy Shift",8819,2021-03-15,08:55:05,21:00:00,13,935,46
"Day Shift",8820,2021-03-15,08:55:18,17:04:21,9,490,47
"Day Shift",8821,2021-03-15,08:56:25,17:02:08,9,538,47
"Day Heavy Shift",8822,2021-03-15,08:56:55,21:00:00,13,726,46
"Day Heavy Shift",8823,2021-03-15,08:57:29,21:09:30,13,818,50
"Day Heavy Shift",8824,2021-03-15,08:57:39,21:00:07,13,897,46
"Day Heavy Shift",8825,2021-03-15,08:57:43,21:00:39,13,879,46
"Day Heavy Shift",8826,2021-03-15,08:58:15,21:00:00,13,884,46
"Day Heavy Shift",8826,2021-03-15,08:58:15,21:00:00,13,884,46
"Day Heavy Shift",8827,2021-03-15,08:58:44,21:00:00,13,885,46
"Day Heavy Shift",8827,2021-03-15,08:58:44,21:00:00,13,885,46
"Day Heavy Shift",8828,2021-03-15,08:59:05,21:04:10,13,874,46
"Day Heavy Shift",8828,2021-03-15,08:59:05,21:04:10,13,874,46
"Day Heavy Shift",8829,2021-03-15,08:59:21,21:02:07,13,944,46
"Day Shift",8830,2021-03-15,09:00:36,16:59:04,7,484,47
"Day Heavy Shift",8831,2021-03-15,09:01:10,21:00:00,12,869,46
"Day Shift",8832,2021-03-15,09:01:23,17:00:42,8,482,47
"Day Shift",8833,2021-03-15,09:02:53,18:31:37,9,387,46
"Day Shift",8834,2021-03-15,09:03:07,16:58:36,7,534,47
"Day Shift",8835,2021-03-15,09:04:46,17:03:47,8,489,47
"Day Shift",8836,2021-03-15,09:05:30,17:03:38,8,480,47
"Day Shift",8837,2021-03-15,09:05:58,17:03:52,8,492,47
"Day Shift",8838,2021-03-15,09:07:28,17:19:34,8,530,47
"Day Shift",8839,2021-03-15,09:08:35,16:56:44,7,532,47
"Day Shift",8840,2021-03-15,09:09:01,16:56:52,7,533,47
"Day Shift",8841,2021-03-15,09:09:17,16:29:19,7,531,47
"Day Heavy Shift",8842,2021-03-15,09:09:40,21:00:00,12,921,46
"Day Heavy Shift",8842,2021-03-15,09:09:40,21:00:00,12,921,46
"Day Shift",8843,2021-03-15,09:09:43,16:58:22,7,536,47
"Day Heavy Shift",8844,2021-03-15,09:10:03,21:49:36,12,402,43
"Day Heavy Shift",8845,2021-03-15,09:10:08,21:49:56,12,400,43
"Day Heavy Shift",8846,2021-03-15,09:10:15,21:49:49,12,405,43
"Day Shift",8847,2021-03-15,09:10:56,17:03:33,8,481,47
"Day Shift",8848,2021-03-15,09:24:09,18:46:17,9,551,47
"Day Heavy Shift",8849,2021-03-15,09:25:19,21:09:00,12,916,41
"Day Shift",8850,2021-03-15,09:25:23,18:32:44,9,578,46
"Day Heavy Shift",8851,2021-03-15,09:25:46,21:09:00,12,917,41
"Day Heavy Shift",8852,2021-03-15,09:26:09,21:09:00,12,285,41
"Day Heavy Shift",8852,2021-03-15,09:26:09,21:09:00,12,285,41
"Day Heavy Shift",8852,2021-03-15,09:26:09,21:09:00,12,285,41
"Day Heavy Shift",8853,2021-03-15,09:26:57,21:59:03,12,856,50
"Day Shift",8854,2021-03-15,09:28:05,18:31:14,9,393,46
"Day Shift",8855,2021-03-15,09:33:56,18:41:02,9,503,47
"Day Shift",8856,2021-03-15,09:34:08,18:26:15,9,546,47
"Day Heavy Shift",8857,2021-03-15,09:34:43,21:57:32,12,768,50
"Day Heavy Shift",8858,2021-03-15,09:39:42,21:57:37,12,744,50
"Day Heavy Shift",8859,2021-03-15,09:40:25,21:59:22,12,767,50
"Day Heavy Shift",8860,2021-03-15,09:44:39,21:59:12,12,728,50
"Day Heavy Shift",8861,2021-03-15,09:45:03,21:57:14,12,784,50
"Day Heavy Shift",8862,2021-03-15,09:46:30,22:00:48,13,734,50
"Day Heavy Shift",8863,2021-03-15,09:46:56,21:56:28,12,737,50
"Day Shift",8864,2021-03-15,09:47:01,18:36:10,9,555,47
"Day Shift",8865,2021-03-15,09:48:05,18:30:57,9,553,47
"Day Heavy Shift",8866,2021-03-15,09:48:39,21:57:47,12,731,50
"Day Heavy Shift",8867,2021-03-15,09:49:16,21:56:24,12,729,50
"Day Heavy Shift",8868,2021-03-15,09:49:51,21:59:07,12,771,50
"Day Heavy Shift",8869,2021-03-15,09:50:12,21:30:53,12,819,50
"Day Heavy Shift",8870,2021-03-15,09:50:29,21:58:52,12,772,50
"Day Heavy Shift",8871,2021-03-15,09:52:19,21:57:59,12,745,50
"Day Heavy Shift",8872,2021-03-15,09:52:36,21:56:14,12,859,50
"Day Heavy Shift",8873,2021-03-15,09:53:44,21:56:59,12,789,50
"Day Shift",8874,2021-03-15,09:54:59,18:20:33,9,542,47
"Day Heavy Shift",8875,2021-03-15,09:55:19,22:31:23,13,813,50
"Day Heavy Shift",8876,2021-03-15,09:55:49,21:56:55,12,738,50
"Day Heavy Shift",8877,2021-03-15,09:55:55,21:59:16,12,786,50
"Day Heavy Shift",8878,2021-03-15,09:56:08,21:56:45,12,780,50
"Day Heavy Shift",8879,2021-03-15,09:56:52,21:59:28,12,732,50
"Day Heavy Shift",8880,2021-03-15,09:57:40,21:57:20,12,735,50
"Day Shift",8881,2021-03-15,09:58:08,18:36:22,9,548,47
