"Shift ID",Date,"Worker ID",shift_created_date,shift_created_time,shift_confirmed_date,shift_confirmed_time,time_taken,days_taken
4651,2021-02-27,529,2021-02-26,02:30:11.966476,NULL,NULL,NULL,NULL
4652,2021-02-27,364,2021-02-26,02:30:07.755153,2021-02-27,05:58:34,3,0
4653,2021-02-27,365,2021-02-26,02:30:07.774058,2021-02-27,05:59:24,3,0
4654,2021-02-27,374,2021-02-26,02:30:07.928638,2021-02-27,05:59:25,3,0
4655,2021-02-27,368,2021-02-26,02:30:07.832569,2021-02-27,06:00:01,4,0
4656,2021-02-27,380,2021-02-26,02:30:08.042265,2021-02-27,06:00:11,4,0
4657,2021-02-27,466,2021-02-27,06:01:12.988955,2021-02-27,06:01:12,0,0
4658,2021-02-27,384,2021-02-26,02:30:08.117955,2021-02-27,06:01:58,4,0
4659,2021-02-27,573,2021-02-26,02:30:11.574547,NULL,NULL,NULL,NULL
4660,2021-02-27,517,2021-02-26,02:30:11.913007,NULL,NULL,NULL,NULL
4661,2021-02-27,413,2021-02-27,06:06:30.968222,2021-02-27,06:06:30,0,0
4662,2021-02-27,366,2021-02-26,02:30:07.792819,2021-02-27,06:06:36,4,0
4663,2021-02-27,362,2021-02-26,02:30:07.718776,2021-02-27,06:07:38,4,0
4664,2021-02-27,470,2021-02-26,02:30:12.504977,2021-02-27,06:08:23,4,0
4665,2021-02-27,464,2021-02-26,02:30:11.728938,NULL,NULL,NULL,NULL
4666,2021-02-27,525,2021-02-26,02:30:11.948790,NULL,NULL,NULL,NULL
4667,2021-02-27,437,2021-02-27,06:40:10.453896,2021-02-27,06:40:10,0,0
4667,2021-02-27,437,2021-02-27,06:40:10.453896,2021-02-27,06:40:10,0,0
4668,2021-02-27,459,2021-02-27,06:40:23.411637,2021-02-27,06:40:23,0,0
4668,2021-02-27,459,2021-02-27,06:40:23.411637,2021-02-27,06:40:23,0,0
4668,2021-02-27,459,2021-02-27,06:40:23.411637,2021-02-27,06:40:23,0,0
4669,2021-02-27,283,2021-02-27,06:40:43.478974,2021-02-27,06:40:43,0,0
4669,2021-02-27,283,2021-02-27,06:40:43.478974,2021-02-27,06:40:43,0,0
4669,2021-02-27,283,2021-02-27,06:40:43.478974,2021-02-27,06:40:43,0,0
4670,2021-02-27,608,2021-02-27,06:42:19.266131,2021-02-27,06:42:19,0,0
4671,2021-02-27,412,2021-02-27,06:44:45.573307,2021-02-27,06:44:45,0,0
4672,2021-02-27,315,2021-02-26,21:59:57.474333,2021-02-26,21:59:57,0,0
4673,2021-02-27,499,2021-02-27,06:59:40.093558,2021-02-27,06:59:40,0,0
4674,2021-02-27,552,2021-02-26,02:30:11.482844,NULL,NULL,NULL,NULL
4675,2021-02-27,544,2021-02-26,02:30:11.337145,2021-02-27,07:03:35,5,0
4676,2021-02-27,487,2021-02-27,07:53:59.577030,2021-02-27,07:53:59,0,0
4677,2021-02-27,394,2021-02-26,02:30:09.693096,2021-02-27,07:57:01,5,0
4678,2021-02-27,824,2021-02-26,02:30:18.625407,2021-02-26,07:57:31,5,0
4679,2021-02-27,823,2021-02-26,02:30:18.606914,2021-02-26,07:49:09,5,0
4680,2021-02-27,760,2021-02-26,02:30:18.223576,NULL,NULL,NULL,NULL
4681,2021-02-27,853,2021-02-26,02:30:18.720421,2021-02-27,07:26:20,5,0
4682,2021-02-27,822,2021-02-26,02:30:18.588245,2021-02-26,07:57:50,5,0
4683,2021-02-27,838,2021-02-27,07:59:22.170668,2021-02-27,07:59:22,0,0
4684,2021-02-27,821,2021-02-26,02:30:18.568950,2021-02-26,07:57:16,5,0
4685,2021-02-27,756,2021-02-26,02:30:18.147465,NULL,NULL,NULL,NULL
4686,2021-02-27,745,2021-02-26,02:30:17.462515,NULL,NULL,NULL,NULL
4687,2021-02-27,814,2021-02-26,02:30:18.492819,2021-02-26,08:00:13,6,0
4688,2021-02-27,731,2021-02-26,02:30:16.819959,NULL,NULL,NULL,NULL
4689,2021-02-27,772,2021-02-26,02:30:17.073173,2021-02-26,19:53:55,17,0
4690,2021-02-27,784,2021-02-26,02:30:17.217621,2021-02-27,08:00:53,6,0
4691,2021-02-27,757,2021-02-26,02:30:18.166078,NULL,NULL,NULL,NULL
4692,2021-02-27,768,2021-02-26,02:30:17.018081,2021-02-26,08:04:09,6,0
4693,2021-02-27,826,2021-02-26,02:30:18.663954,2021-02-26,07:51:17,5,0
4694,2021-02-27,762,2021-02-26,02:30:18.262997,NULL,NULL,NULL,NULL
4695,2021-02-27,732,2021-02-26,02:30:16.837650,NULL,NULL,NULL,NULL
4696,2021-02-27,754,2021-02-26,02:30:18.108174,NULL,NULL,NULL,NULL
4697,2021-02-27,859,2021-02-26,02:30:17.308537,2021-02-27,08:02:52,6,0
4698,2021-02-27,758,2021-02-26,02:30:18.185144,NULL,NULL,NULL,NULL
4699,2021-02-27,682,2021-02-26,02:30:14.546189,NULL,NULL,NULL,NULL
4700,2021-02-27,545,2021-02-26,02:30:11.354385,NULL,NULL,NULL,NULL
4701,2021-02-27,595,2021-02-27,08:49:58.397445,2021-02-27,08:49:58,0,0
4701,2021-02-27,595,2021-02-27,08:49:58.397445,2021-02-27,08:49:58,0,0
4702,2021-02-27,812,2021-02-26,02:30:19.676530,2021-02-26,08:41:14,6,0
4703,2021-02-27,390,2021-02-26,02:30:09.621193,2021-02-27,08:49:54,6,0
4704,2021-02-27,606,2021-02-26,02:30:15.120455,2021-02-26,09:03:07,7,0
4705,2021-02-27,717,2021-02-26,02:30:15.300292,2021-02-26,21:14:48,19,0
4706,2021-02-27,604,2021-02-27,08:53:28.774852,2021-02-27,08:53:28,0,0
4706,2021-02-27,604,2021-02-27,08:53:28.774852,2021-02-27,08:53:28,0,0
4707,2021-02-27,600,2021-02-27,08:53:34.183427,2021-02-27,08:53:34,0,0
4707,2021-02-27,600,2021-02-27,08:53:34.183427,2021-02-27,08:53:34,0,0
4708,2021-02-27,603,2021-02-26,02:30:15.043571,NULL,NULL,NULL,NULL
4709,2021-02-27,695,2021-02-27,08:53:45.169156,2021-02-27,08:53:45,0,0
4710,2021-02-27,313,2021-02-27,08:54:36.657034,2021-02-27,08:54:36,0,0
4710,2021-02-27,313,2021-02-27,08:54:36.657034,2021-02-27,08:54:36,0,0
4710,2021-02-27,313,2021-02-27,08:54:36.657034,2021-02-27,08:54:36,0,0
4711,2021-02-27,694,2021-02-27,08:54:51.575567,2021-02-27,08:54:51,0,0
4712,2021-02-27,605,2021-02-26,02:30:15.102560,2021-02-27,08:21:30,6,0
4713,2021-02-27,696,2021-02-27,08:55:14.363918,2021-02-27,08:55:14,0,0
4714,2021-02-27,495,2021-02-27,08:55:22.505071,2021-02-27,08:55:22,0,0
4715,2021-02-27,819,2021-02-26,02:30:19.730791,2021-02-26,08:46:05,6,0
4716,2021-02-27,398,2021-02-26,02:30:09.730261,2021-02-27,08:55:06,6,0
4717,2021-02-27,818,2021-02-26,02:30:19.713062,2021-02-26,08:56:30,6,0
4718,2021-02-27,816,2021-02-26,02:30:19.694748,2021-02-26,12:05:13,10,0
4719,2021-02-27,387,2021-02-26,02:30:09.566284,2021-02-27,08:57:16,6,0
4720,2021-02-27,809,2021-02-26,02:30:19.657817,2021-02-26,08:56:50,6,0
4721,2021-02-27,533,2021-02-26,02:30:11.174487,NULL,NULL,NULL,NULL
4722,2021-02-27,485,2021-02-26,02:30:10.976621,2021-02-26,02:30:10,0,0
4723,2021-02-27,486,2021-02-27,08:59:50.896080,2021-02-27,08:59:50,0,0
4724,2021-02-27,482,2021-02-26,02:30:10.905192,2021-02-26,02:30:10,0,0
4725,2021-02-27,489,2021-02-26,02:30:11.001410,NULL,NULL,NULL,NULL
4726,2021-02-27,484,2021-02-26,02:30:10.953985,2021-02-26,18:36:21,16,0
4727,2021-02-27,480,2021-02-26,02:30:10.849217,2021-02-27,09:02:32,7,0
4728,2021-02-27,492,2021-02-26,02:30:11.082815,NULL,NULL,NULL,NULL
4729,2021-02-27,490,2021-02-26,02:30:11.026970,NULL,NULL,NULL,NULL
4730,2021-02-27,571,2021-02-26,02:30:10.278869,2021-02-27,09:05:16,7,0
4731,2021-02-27,441,2021-02-26,02:30:10.113829,2021-02-26,02:30:10,0,0
4732,2021-02-27,481,2021-02-26,02:30:10.878314,2021-02-26,09:05:23,7,0
4733,2021-02-27,532,2021-02-26,02:30:11.156018,NULL,NULL,NULL,NULL
4734,2021-02-27,711,2021-02-26,02:30:15.184209,2021-02-27,09:10:32,7,0
4735,2021-02-27,531,2021-02-26,02:30:11.138178,NULL,NULL,NULL,NULL
4736,2021-02-27,551,2021-02-26,02:30:11.463627,NULL,NULL,NULL,NULL
4737,2021-02-27,536,2021-02-26,02:30:11.228531,NULL,NULL,NULL,NULL
4738,2021-02-27,448,2021-02-26,02:30:09.927188,2021-02-27,09:18:54,7,0
4739,2021-02-27,530,2021-02-26,02:30:11.119784,NULL,NULL,NULL,NULL
4740,2021-02-27,449,2021-02-26,02:30:09.946431,2021-02-26,02:30:09,0,0
4741,2021-02-27,447,2021-02-26,02:30:09.908114,2021-02-26,02:30:09,0,0
4742,2021-02-27,557,2021-02-26,02:30:10.004053,2021-02-26,02:30:10,0,0
4743,2021-02-27,451,2021-02-26,02:30:10.170848,2021-02-26,02:30:10,0,0
4744,2021-02-27,442,2021-02-26,02:30:10.133012,2021-02-26,02:30:10,0,0
4745,2021-02-27,402,2021-02-27,09:23:15.289973,2021-02-27,09:23:15,0,0
4746,2021-02-27,405,2021-02-27,09:23:22.694652,2021-02-27,09:23:22,0,0
4747,2021-02-27,450,2021-02-26,02:30:10.151970,2021-02-26,02:30:10,0,0
4748,2021-02-27,401,2021-02-27,09:23:30.465106,2021-02-27,09:23:30,0,0
4749,2021-02-27,400,2021-02-27,09:23:36.348892,2021-02-27,09:23:36,0,0
4750,2021-02-27,534,2021-02-26,02:30:11.192030,2021-02-27,09:33:29,7,0
4751,2021-02-27,546,2021-02-26,02:30:11.372914,NULL,NULL,NULL,NULL
4752,2021-02-27,503,2021-02-26,02:30:11.101414,NULL,NULL,NULL,NULL
4753,2021-02-27,396,2021-02-26,02:30:09.711228,2021-02-27,09:41:04,7,0
4754,2021-02-27,393,2021-02-26,02:30:09.657077,2021-02-27,09:41:25,7,0
4755,2021-02-27,549,2021-02-26,02:30:11.425564,2021-02-26,09:44:50,7,0
4756,2021-02-27,796,2021-02-26,02:30:17.928215,2021-02-26,09:00:59,7,0
4757,2021-02-27,743,2021-02-26,02:30:17.426907,NULL,NULL,NULL,NULL
4758,2021-02-27,542,2021-02-26,02:30:11.301505,NULL,NULL,NULL,NULL
4759,2021-02-27,746,2021-02-26,02:30:17.480220,NULL,NULL,NULL,NULL
4760,2021-02-27,555,2021-02-26,02:30:11.538720,NULL,NULL,NULL,NULL
4761,2021-02-27,749,2021-02-26,02:30:17.539410,NULL,NULL,NULL,NULL
4762,2021-02-27,751,2021-02-26,02:30:17.576842,NULL,NULL,NULL,NULL
4763,2021-02-27,790,2021-02-26,02:30:17.783581,NULL,NULL,NULL,NULL
4764,2021-02-27,752,2021-02-26,02:30:17.595133,NULL,NULL,NULL,NULL
4765,2021-02-27,748,2021-02-26,02:30:17.520066,NULL,NULL,NULL,NULL
4766,2021-02-27,741,2021-02-26,02:30:17.392623,NULL,NULL,NULL,NULL
4767,2021-02-27,787,2021-02-26,02:30:17.727466,2021-02-26,09:54:25,7,0
4768,2021-02-27,753,2021-02-26,02:30:17.613406,NULL,NULL,NULL,NULL
4769,2021-02-27,798,2021-02-26,02:30:17.966868,2021-02-27,09:50:49,7,0
4770,2021-02-27,788,2021-02-26,02:30:17.746383,2021-02-26,09:52:47,7,0
4771,2021-02-27,553,2021-02-26,02:30:11.501343,NULL,NULL,NULL,NULL
4772,2021-02-27,439,2021-02-26,02:30:10.076577,2021-02-26,02:30:10,0,0
4773,2021-02-27,776,2021-02-26,02:30:17.708119,2021-02-27,09:53:53,7,0
4774,2021-02-27,769,2021-02-26,02:30:17.631293,2021-02-27,09:54:19,7,0
4775,2021-02-27,773,2021-02-26,02:30:17.649448,2021-02-27,08:01:41,6,0
4776,2021-02-27,775,2021-02-26,02:30:17.688491,2021-02-26,09:55:35,7,0
4777,2021-02-27,857,2021-02-26,02:30:18.050427,2021-02-27,09:55:28,7,0
4778,2021-02-27,813,2021-02-26,02:30:19.779036,2021-02-27,09:56:14,7,0
4779,2021-02-27,858,2021-02-26,02:30:17.290293,NULL,NULL,NULL,NULL
4780,2021-02-27,554,2021-02-26,02:30:11.520220,NULL,NULL,NULL,NULL
4781,2021-02-27,747,2021-02-26,02:30:17.498352,NULL,NULL,NULL,NULL
4782,2021-02-27,509,2021-02-27,10:02:52.580147,2021-02-27,10:02:52,0,0
4783,2021-02-27,801,2021-02-26,02:30:18.027189,NULL,NULL,NULL,NULL
4784,2021-02-27,774,2021-02-26,02:30:17.669236,2021-02-26,07:57:34,5,0
4785,2021-02-27,795,2021-02-26,02:30:17.908977,2021-02-27,10:07:48,8,0
4786,2021-02-27,556,2021-02-26,02:30:11.556466,2021-02-26,09:31:56,7,0
4787,2021-02-27,543,2021-02-26,02:30:11.319610,NULL,NULL,NULL,NULL
4788,2021-02-27,540,2021-02-26,02:30:11.265925,NULL,NULL,NULL,NULL
4789,2021-02-27,866,2021-02-26,10:49:49.752487,NULL,NULL,NULL,NULL
4790,2021-02-27,710,2021-02-26,02:30:15.166890,NULL,NULL,NULL,NULL
4791,2021-02-27,726,2021-02-26,02:30:15.317181,2021-02-26,02:30:15,0,0
4792,2021-02-27,598,2021-02-27,10:52:20.765967,2021-02-27,10:52:20,0,0
4792,2021-02-27,598,2021-02-27,10:52:20.765967,2021-02-27,10:52:20,0,0
4793,2021-02-27,285,2021-02-27,10:54:39.711026,2021-02-27,10:54:39,0,0
4793,2021-02-27,285,2021-02-27,10:54:39.711026,2021-02-27,10:54:39,0,0
4793,2021-02-27,285,2021-02-27,10:54:39.711026,2021-02-27,10:54:39,0,0
4794,2021-02-27,550,2021-02-26,02:30:11.444689,NULL,NULL,NULL,NULL
4795,2021-02-27,513,2021-02-27,11:47:34.913773,2021-02-27,11:47:34,0,0
4796,2021-02-27,388,2021-02-26,02:30:09.583946,NULL,NULL,NULL,NULL
4797,2021-02-27,339,2021-02-26,02:30:08.378108,2021-02-27,13:30:12,11,0
4798,2021-02-27,356,2021-02-26,02:30:08.653782,2021-02-27,13:30:03,11,0
4799,2021-02-27,348,2021-02-26,02:30:08.525185,2021-02-27,12:45:32,10,0
4800,2021-02-27,342,2021-02-26,02:30:08.415139,2021-02-27,13:29:52,11,0
4801,2021-02-27,585,2021-02-26,02:30:08.821560,2021-02-26,02:30:08,0,0
4802,2021-02-27,335,2021-02-27,13:31:04.202382,2021-02-27,13:31:04,0,0
4803,2021-02-27,333,2021-02-26,02:30:08.284257,NULL,NULL,NULL,NULL
4804,2021-02-27,358,2021-02-26,02:30:08.690906,2021-02-27,13:29:59,11,0
4805,2021-02-27,334,2021-02-26,02:30:08.303031,NULL,NULL,NULL,NULL
4806,2021-02-27,338,2021-02-26,02:30:08.359699,2021-02-27,13:34:55,11,0
4807,2021-02-27,337,2021-02-26,02:30:08.341385,2021-02-27,13:41:11,11,0
4808,2021-02-27,344,2021-02-26,02:30:08.451682,2021-02-27,07:37:28,5,0
4809,2021-02-27,346,2021-02-26,02:30:08.488686,2021-02-27,13:44:21,11,0
4810,2021-02-27,341,2021-02-26,02:30:08.396692,2021-02-27,13:44:29,11,0
4811,2021-02-27,498,2021-02-26,02:30:12.051646,NULL,NULL,NULL,NULL
4812,2021-02-27,518,2021-02-26,02:30:12.140103,NULL,NULL,NULL,NULL
4813,2021-02-27,345,2021-02-26,02:30:08.470611,2021-02-27,13:47:21,11,0
4814,2021-02-27,347,2021-02-26,02:30:08.507005,2021-02-27,13:47:32,11,0
4815,2021-02-27,565,2021-02-27,13:48:20.903979,2021-02-27,13:48:20,0,0
4816,2021-02-27,477,2021-02-26,02:30:12.033753,NULL,NULL,NULL,NULL
4817,2021-02-27,505,2021-02-26,02:30:12.086411,NULL,NULL,NULL,NULL
4818,2021-02-27,527,2021-02-26,02:30:12.175016,NULL,NULL,NULL,NULL
4819,2021-02-27,461,2021-02-27,13:50:29.750615,2021-02-27,13:50:29,0,0
4820,2021-02-27,725,2021-02-26,02:30:13.896272,NULL,NULL,NULL,NULL
4821,2021-02-27,479,2021-02-27,13:51:38.927955,2021-02-27,13:51:38,0,0
4822,2021-02-27,395,2021-02-26,02:30:08.746434,2021-02-27,13:51:47,11,0
4823,2021-02-27,519,2021-02-26,02:30:12.157777,NULL,NULL,NULL,NULL
4824,2021-02-27,460,2021-02-27,13:54:42.327546,2021-02-27,13:54:42,0,0
4825,2021-02-27,391,2021-02-26,02:30:08.727781,2021-02-26,02:30:08,0,0
4826,2021-02-27,349,2021-02-26,02:30:08.543646,2021-02-27,13:55:49,11,0
4827,2021-02-27,353,2021-02-26,02:30:08.616762,2021-02-27,13:58:28,11,0
4828,2021-02-27,352,2021-02-26,02:30:08.598541,2021-02-27,13:59:02,11,0
4829,2021-02-27,500,2021-02-26,02:30:12.069120,NULL,NULL,NULL,NULL
4830,2021-02-27,427,2021-02-27,14:00:33.273604,2021-02-27,14:00:33,0,0
4831,2021-02-27,594,2021-02-26,02:30:13.470804,2021-02-26,02:30:13,0,0
4832,2021-02-27,537,2021-02-27,14:02:05.629290,2021-02-27,14:02:05,0,0
4833,2021-02-27,330,2021-02-27,14:03:44.566716,2021-02-27,14:03:44,0,0
4834,2021-02-27,329,2021-02-27,13:50:58.228633,2021-02-27,13:50:58,0,0
4835,2021-02-27,340,2021-02-27,14:04:53.090757,2021-02-27,14:04:53,0,0
4836,2021-02-27,399,2021-02-27,14:05:47.749125,2021-02-27,14:05:47,0,0
4837,2021-02-27,284,2021-02-27,14:12:53.213073,2021-02-27,14:12:53,0,0
4837,2021-02-27,284,2021-02-27,14:12:53.213073,2021-02-27,14:12:53,0,0
4837,2021-02-27,284,2021-02-27,14:12:53.213073,2021-02-27,14:12:53,0,0
4837,2021-02-27,284,2021-02-27,14:12:53.213073,2021-02-27,14:12:53,0,0
4838,2021-02-27,378,2021-02-27,14:13:36.884599,2021-02-27,14:13:36,0,0
4839,2021-02-27,369,2021-02-27,14:14:23.275708,2021-02-27,14:14:23,0,0
4840,2021-02-27,608,2021-02-27,14:32:23.758538,2021-02-27,14:32:23,0,0
4841,2021-02-27,469,2021-02-26,02:30:12.711288,2021-02-27,17:22:53,15,0
4842,2021-02-27,474,2021-02-26,02:30:12.767538,NULL,NULL,NULL,NULL
4843,2021-02-27,515,2021-02-26,02:30:12.933256,NULL,NULL,NULL,NULL
4844,2021-02-27,468,2021-02-26,02:30:12.692847,2021-02-26,17:58:51,15,0
4845,2021-02-27,520,2021-02-26,02:30:12.951198,NULL,NULL,NULL,NULL
4846,2021-02-27,473,2021-02-26,02:30:12.748779,2021-02-27,06:12:26,4,0
4847,2021-02-27,488,2021-02-27,19:02:29.267425,2021-02-27,19:02:29,0,0
4848,2021-02-27,401,2021-02-27,19:09:15.363139,2021-02-27,19:09:15,0,0
4849,2021-02-27,541,2021-02-27,19:48:59.221087,2021-02-27,19:48:59,0,0
4850,2021-02-27,839,2021-02-26,02:30:19.111715,2021-02-27,19:50:30,17,0
4851,2021-02-27,837,2021-02-26,02:30:19.071667,2021-02-26,08:01:14,6,0
4852,2021-02-27,811,2021-02-27,19:53:03.918404,2021-02-27,19:53:03,0,0
4853,2021-02-27,445,2021-02-27,19:56:56.282480,2021-02-27,19:56:56,0,0
4854,2021-02-27,842,2021-02-26,02:30:19.169561,2021-02-26,18:27:31,16,0
4855,2021-02-27,840,2021-02-26,02:30:19.130861,2021-02-27,00:29:58,2,0
4856,2021-02-27,843,2021-02-26,02:30:19.188778,2021-02-26,19:54:53,17,0
4857,2021-02-27,761,2021-02-27,19:58:14.666523,2021-02-27,19:58:14,0,0
4858,2021-02-27,559,2021-02-27,19:58:41.431751,2021-02-27,19:58:41,0,0
4859,2021-02-27,575,2021-02-26,02:30:10.573858,2021-02-26,20:06:02,18,0
4860,2021-02-27,560,2021-02-26,02:30:10.538023,2021-02-27,20:01:17,18,0
4861,2021-02-27,410,2021-02-26,02:30:10.498766,2021-02-26,23:08:00,21,0
4862,2021-02-27,723,2021-02-26,02:30:10.609947,2021-02-27,20:06:09,18,0
4863,2021-02-27,299,2021-02-26,02:30:10.405812,2021-02-27,20:21:21,18,0
4864,2021-02-27,405,2021-02-27,20:30:36.650126,2021-02-27,20:30:36,0,0
4865,2021-02-27,402,2021-02-27,20:30:45.004274,2021-02-27,20:30:45,0,0
4866,2021-02-27,429,2021-02-27,21:19:33.275840,2021-02-27,21:19:33,0,0
4867,2021-02-27,491,2021-02-27,21:27:54.585895,2021-02-27,21:27:54,0,0
4868,2021-02-27,433,2021-02-26,02:30:09.310739,2021-02-27,21:30:22,19,0
4869,2021-02-27,420,2021-02-26,02:30:09.089514,2021-02-27,21:37:54,19,0
4870,2021-02-27,524,2021-02-26,02:30:12.384557,NULL,NULL,NULL,NULL
4871,2021-02-27,423,2021-02-26,02:30:09.145683,2021-02-27,21:38:45,19,0
4872,2021-02-27,424,2021-02-26,02:30:09.164674,2021-02-27,21:40:39,19,0
4873,2021-02-27,577,2021-02-26,02:30:09.437614,2021-02-26,02:30:09,0,0
4874,2021-02-27,579,2021-02-26,02:30:09.456364,2021-02-26,02:30:09,0,0
4875,2021-02-27,432,2021-02-26,02:30:09.292025,NULL,NULL,NULL,NULL
4876,2021-02-27,418,2021-02-26,02:30:09.050178,2021-02-27,21:36:15,19,0
4877,2021-02-27,417,2021-02-26,02:30:09.030879,2021-02-27,06:43:36,4,0
4878,2021-02-27,421,2021-02-26,02:30:09.108897,2021-02-27,21:43:28,19,0
4879,2021-02-27,422,2021-02-26,02:30:09.127598,2021-02-27,21:43:25,19,0
4880,2021-02-27,526,2021-02-26,02:30:12.403153,NULL,NULL,NULL,NULL
4881,2021-02-27,462,2021-02-26,02:30:12.222688,2021-02-27,21:48:48,19,0
4882,2021-02-27,426,2021-02-26,02:30:09.201418,2021-02-27,21:49:20,19,0
4883,2021-02-27,425,2021-02-26,02:30:09.183260,2021-02-27,21:49:54,19,0
4884,2021-02-27,386,2021-02-26,02:30:08.915679,NULL,NULL,NULL,NULL
4885,2021-02-27,385,2021-02-26,02:30:08.895887,NULL,NULL,NULL,NULL
4886,2021-02-27,431,2021-02-26,02:30:09.273558,NULL,NULL,NULL,NULL
4887,2021-02-27,430,2021-02-26,02:30:09.254848,2021-02-27,21:52:22,19,0
4888,2021-02-27,428,2021-02-26,02:30:09.218935,2021-02-26,21:51:41,19,0
4889,2021-02-27,397,2021-02-26,02:30:08.935128,NULL,NULL,NULL,NULL
4890,2021-02-27,510,2021-02-26,02:30:12.311353,NULL,NULL,NULL,NULL
4891,2021-02-27,523,2021-02-26,02:30:12.366238,NULL,NULL,NULL,NULL
4892,2021-02-27,528,2021-02-26,02:30:12.421068,NULL,NULL,NULL,NULL
4893,2021-02-27,463,2021-02-26,02:30:12.240538,NULL,NULL,NULL,NULL
4894,2021-02-27,521,2021-02-26,02:30:12.348120,NULL,NULL,NULL,NULL
4895,2021-02-27,395,2021-02-27,22:26:39.300604,2021-02-27,22:26:39,0,0
4896,2021-02-27,315,2021-02-27,22:45:47.783183,2021-02-27,22:45:47,0,0
4897,2021-02-28,516,2021-02-28,05:50:50.566941,2021-02-28,05:50:50,0,0
4898,2021-02-28,506,2021-02-28,05:53:36.714586,2021-02-28,05:53:36,0,0
4899,2021-02-28,301,2021-02-28,05:58:41.658131,2021-02-28,05:58:41,0,0
4900,2021-02-28,474,2021-02-28,05:59:22.742434,2021-02-28,05:59:22,0,0
4901,2021-02-28,473,2021-02-28,05:59:48.868517,2021-02-28,05:59:48,0,0
4902,2021-02-28,517,2021-02-28,06:00:43.321973,2021-02-28,06:00:43,0,0
4903,2021-02-28,466,2021-02-28,06:00:47.374483,2021-02-28,06:00:47,0,0
4904,2021-02-28,507,2021-02-28,06:01:00.062743,2021-02-28,06:01:00,0,0
4905,2021-02-28,573,2021-02-28,06:02:31.990423,2021-02-28,06:02:31,0,0
4906,2021-02-28,436,2021-02-28,06:02:44.343092,2021-02-28,06:02:44,0,0
4907,2021-02-28,520,2021-02-28,06:04:52.457700,2021-02-28,06:04:52,0,0
4908,2021-02-28,515,2021-02-28,06:05:04.369479,2021-02-28,06:05:04,0,0
4909,2021-02-28,539,2021-02-28,06:06:17.817858,2021-02-28,06:06:17,0,0
4910,2021-02-28,488,2021-02-28,07:22:57.218443,2021-02-28,07:22:57,0,0
4911,2021-02-28,554,2021-02-28,09:04:50.638343,2021-02-28,09:04:50,0,0
4912,2021-02-28,538,2021-02-28,09:12:14.171356,2021-02-28,09:12:14,0,0
4913,2021-02-28,495,2021-02-28,09:23:14.760490,2021-02-28,09:23:14,0,0
4914,2021-02-28,475,2021-02-28,09:39:33.347269,2021-02-28,09:39:33,0,0
4915,2021-02-28,546,2021-02-28,09:39:46.848637,2021-02-28,09:39:46,0,0
4916,2021-02-28,550,2021-02-28,09:41:58.605170,2021-02-28,09:41:58,0,0
4917,2021-02-28,460,2021-02-28,09:52:17.830938,2021-02-28,09:52:17,0,0
4918,2021-02-28,542,2021-02-28,10:03:01.259365,2021-02-28,10:03:01,0,0
4919,2021-02-28,555,2021-02-28,10:17:31.407524,2021-02-28,10:17:31,0,0
4920,2021-02-28,541,2021-02-28,10:49:37.582353,2021-02-28,10:49:37,0,0
4921,2021-02-28,502,2021-02-28,13:53:49.718093,2021-02-28,13:53:49,0,0
4922,2021-02-28,505,2021-02-28,13:53:58.809251,2021-02-28,13:53:58,0,0
4923,2021-02-28,512,2021-02-28,13:54:06.427924,2021-02-28,13:54:06,0,0
4924,2021-02-28,471,2021-02-28,13:55:43.682682,2021-02-28,13:55:43,0,0
4925,2021-02-28,500,2021-02-28,13:58:24.169003,2021-02-28,13:58:24,0,0
4926,2021-02-28,470,2021-02-28,13:59:29.341192,2021-02-28,13:59:29,0,0
4927,2021-02-28,537,2021-02-28,14:01:18.702439,2021-02-28,14:01:18,0,0
4928,2021-02-28,549,2021-02-28,15:11:12.695844,2021-02-28,15:11:12,0,0
4929,2021-02-28,499,2021-02-28,19:02:56.167887,2021-02-28,19:02:56,0,0
4930,2021-02-28,523,2021-02-28,21:48:28.739215,2021-02-28,21:48:28,0,0
4931,2021-02-28,521,2021-02-28,21:48:53.741920,2021-02-28,21:48:53,0,0
4932,2021-02-28,528,2021-02-28,21:55:10.123524,2021-02-28,21:55:10,0,0
4933,2021-02-28,509,2021-02-28,22:09:52.804025,2021-02-28,22:09:52,0,0
4934,2021-03-01,519,2021-02-28,02:30:11.696194,NULL,NULL,NULL,NULL
4935,2021-03-01,497,2021-03-01,05:40:58.618761,2021-03-01,05:40:58,0,0
4936,2021-03-01,465,2021-03-01,05:49:05.716952,2021-03-01,05:49:05,0,0
4937,2021-03-01,345,2021-02-28,02:30:07.559056,2021-03-01,05:48:59,3,0
4938,2021-03-01,585,2021-02-28,02:30:07.846739,2021-02-28,02:30:07,0,0
4939,2021-03-01,341,2021-02-28,02:30:07.477882,2021-03-01,05:50:50,3,0
4940,2021-03-01,381,2021-03-01,05:52:03.575448,2021-03-01,05:52:03,0,0
4941,2021-03-01,502,2021-03-01,05:53:31.441348,2021-03-01,05:53:31,0,0
4942,2021-03-01,518,2021-02-28,02:30:11.608669,NULL,NULL,NULL,NULL
4943,2021-03-01,527,2021-02-28,02:30:11.788031,NULL,NULL,NULL,NULL
4944,2021-03-01,511,2021-03-01,05:55:34.047578,2021-03-01,05:55:34,0,0
4945,2021-03-01,474,2021-02-28,02:30:12.419465,NULL,NULL,NULL,NULL
